Basename,Row,Col,Pos,median_score,Adam,Caroline,Clem,Emma,Indira,JoshB,JoshW,Mark,Raf,Yuxuan
DSC_0218.TIF,3,3,2,4.0,6.0,,,4.0,,,,4.0,,
DSC_0218.TIF,3,3,3,3.0,4.0,,,3.0,,,,3.0,,
DSC_0218.TIF,3,3,4,0.0,0.0,,,0.0,,,,0.0,,
DSC_0803.tif,1,1,1,4.0,,4.0,,,4.0,,,,5.0,
DSC_0803.tif,1,1,2,0.0,,0.0,,,0.0,,,,0.0,
DSC_0803.tif,1,1,3,0.0,,0.0,,,0.0,,,,0.0,
DSC_0803.tif,1,1,4,0.0,,0.0,,,0.0,,,,0.0,
DSC_0803.tif,1,1,5,3.0,,3.0,,,3.0,,,,4.0,
DSC_0803.tif,1,1,6,4.0,,3.0,,,4.0,,,,5.0,
DSC_0803.tif,1,3,1,4.0,,3.0,,,4.0,,,,5.0,
DSC_0803.tif,1,3,2,6.0,,6.0,,,6.0,,,,6.0,
DSC_0803.tif,1,3,4,0.0,,0.0,,,0.0,,,,0.0,
DSC_0803.tif,1,3,5,0.0,,0.0,,,0.0,,,,0.0,
DSC_0803.tif,1,3,6,4.0,,3.0,,,4.0,,,,5.0,
DSC_0803.tif,2,2,1,3.0,,3.0,,,3.0,,,,4.0,
DSC_0803.tif,2,2,2,5.0,,5.0,,,4.0,,,,5.0,
DSC_0803.tif,2,2,3,6.0,,6.0,,,5.0,,,,6.0,
DSC_0803.tif,2,2,4,0.0,,0.0,,,0.0,,,,0.0,
DSC_0803.tif,2,2,5,0.0,,0.0,,,0.0,,,,0.0,
DSC_0803.tif,2,2,6,0.0,,0.0,,,0.0,,,,0.0,
DSC_0803.tif,3,1,1,0.0,,0.0,,,0.0,,,,0.0,
DSC_0803.tif,3,1,2,3.0,,3.0,,,3.0,,,,3.0,
DSC_0803.tif,3,1,3,4.0,,4.0,,,4.0,,,,4.0,
DSC_0803.tif,3,1,4,5.0,,5.0,,,5.0,,,,5.0,
DSC_0803.tif,3,1,5,0.0,,0.0,,,0.0,,,,0.0,
DSC_0803.tif,3,1,6,0.0,,0.0,,,0.0,,,,0.0,
DSC_0803.tif,3,3,1,0.0,,0.0,,,0.0,,,,0.0,
DSC_0803.tif,3,3,2,0.0,,0.0,,,0.0,,,,0.0,
DSC_0803.tif,3,3,3,2.0,,3.0,,,2.0,,,,2.0,
DSC_0803.tif,3,3,4,5.0,,5.0,,,4.0,,,,5.0,
DSC_0803.tif,3,3,5,6.0,,6.0,,,5.0,,,,6.0,
DSC_0803.tif,3,3,6,0.0,,0.0,,,,,,,0.0,
DSC_0804.tif,1,1,1,0.0,,,0.0,,,,0.0,0.0,,
DSC_0804.tif,1,1,2,0.0,,,0.0,,,,0.0,0.0,,
DSC_0804.tif,1,1,3,0.0,,,0.0,,,,0.0,0.0,,
DSC_0804.tif,1,1,4,3.0,,,4.0,,,,2.0,3.0,,
DSC_0804.tif,1,1,5,5.0,,,6.0,,,,5.0,5.0,,
DSC_0804.tif,1,1,6,5.0,,,6.0,,,,5.0,5.0,,
DSC_0804.tif,1,3,1,6.0,,,6.0,,,,6.0,6.0,,
DSC_0804.tif,1,3,2,0.0,,,0.0,,,,0.0,0.0,,
DSC_0804.tif,1,3,3,0.0,,,0.0,,,,0.0,0.0,,
DSC_0804.tif,1,3,4,0.0,,,0.0,,,,0.0,0.0,,
DSC_0804.tif,1,3,5,3.0,,,4.0,,,,2.0,3.0,,
DSC_0804.tif,1,3,6,4.0,,,4.0,,,,3.0,4.0,,
DSC_0804.tif,2,2,1,5.0,,,6.0,,,,4.0,5.0,,
DSC_0804.tif,2,2,2,6.0,,,6.0,,,,6.0,6.0,,
DSC_0804.tif,2,2,3,0.0,,,0.0,,,,0.0,0.0,,
DSC_0804.tif,2,2,4,0.0,,,0.0,,,,0.0,0.0,,
DSC_0804.tif,2,2,5,0.0,,,0.0,,,,0.0,0.0,,
DSC_0804.tif,2,2,6,2.0,,,2.0,,,,3.0,2.0,,
DSC_0804.tif,3,1,1,0.0,,,0.0,,,,0.0,0.0,,
DSC_0804.tif,3,1,2,2.0,,,2.0,,,,2.0,2.0,,
DSC_0804.tif,3,1,3,3.0,,,3.0,,,,3.0,3.0,,
DSC_0804.tif,3,1,4,0.0,,,0.0,,,,0.0,0.0,,
DSC_0804.tif,3,1,5,0.0,,,0.0,,,,0.0,0.0,,
DSC_0804.tif,3,1,6,0.0,,,0.0,,,,0.0,0.0,,
DSC_0804.tif,3,3,1,0.0,,,0.0,,,,0.0,0.0,,
DSC_0804.tif,3,3,2,2.0,,,3.0,,,,2.0,2.0,,
DSC_0804.tif,3,3,3,5.0,,,5.0,,,,4.0,5.0,,
DSC_0804.tif,3,3,4,3.0,,,3.0,,,,2.0,3.0,,
DSC_0804.tif,3,3,5,0.0,,,0.0,,,,0.0,0.0,,
DSC_0804.tif,3,3,6,0.0,,,0.0,,,,0.0,0.0,,
DSC_0805.tif,1,1,1,0.0,,,0.0,,,,0.0,0.0,,
DSC_0805.tif,1,1,2,0.0,,,0.0,,,,0.0,0.0,,
DSC_0805.tif,1,1,3,0.0,,,0.0,,,,0.0,0.0,,
DSC_0805.tif,1,1,4,3.0,,,5.0,,,,2.0,3.0,,
DSC_0805.tif,1,1,5,5.0,,,5.0,,,,5.0,5.0,,
DSC_0805.tif,1,1,6,6.0,,,6.0,,,,6.0,6.0,,
DSC_0805.tif,1,3,1,0.0,,,0.0,,,,0.0,0.0,,
DSC_0805.tif,1,3,2,0.0,,,0.0,,,,0.0,0.0,,
DSC_0805.tif,1,3,3,4.0,,,4.0,,,,3.0,4.0,,
DSC_0805.tif,1,3,4,5.0,,,5.0,,,,4.0,5.0,,
DSC_0805.tif,1,3,5,5.0,,,5.0,,,,5.0,6.0,,
DSC_0805.tif,1,3,6,0.0,,,0.0,,,,0.0,0.0,,
DSC_0805.tif,2,2,1,6.0,,,5.0,,,,6.0,6.0,,
DSC_0805.tif,2,2,2,0.0,,,0.0,,,,0.0,0.0,,
DSC_0805.tif,2,2,3,0.0,,,0.0,,,,0.0,0.0,,
DSC_0805.tif,2,2,4,0.0,,,0.0,,,,0.0,0.0,,
DSC_0805.tif,2,2,5,4.0,,,5.0,,,,2.0,4.0,,
DSC_0805.tif,2,2,6,5.0,,,5.0,,,,3.0,6.0,,
DSC_0805.tif,3,1,1,6.0,,,6.0,,,,6.0,5.0,,
DSC_0805.tif,3,1,2,6.0,,,,,,,6.0,6.0,,
DSC_0805.tif,3,1,3,0.0,,,0.0,,,,0.0,1.0,,
DSC_0805.tif,3,1,4,0.0,,,0.0,,,,0.0,0.0,,
DSC_0805.tif,3,1,5,0.0,,,0.0,,,,0.0,0.0,,
DSC_0805.tif,3,1,6,3.0,,,3.0,,,,3.0,4.0,,
DSC_0805.tif,3,3,1,3.0,,,3.0,,,,2.0,3.0,,
DSC_0805.tif,3,3,2,5.0,,,4.0,,,,5.0,5.0,,
DSC_0805.tif,3,3,3,4.0,,,4.0,,,,4.0,5.0,,
DSC_0805.tif,3,3,4,0.0,,,0.0,,,,0.0,0.0,,
DSC_0805.tif,3,3,5,0.0,,,0.0,,,,0.0,0.0,,
DSC_0805.tif,3,3,6,0.0,,,0.0,,,,0.0,0.0,,
DSC_0806.tif,1,1,1,0.0,,,,,0.0,,,,0.0,0.0
DSC_0806.tif,1,1,2,4.0,,,,,3.0,,,,4.0,4.0
DSC_0806.tif,1,1,3,4.0,,,,,4.0,,,,5.0,4.0
DSC_0806.tif,1,1,4,5.0,,,,,5.0,,,,5.0,5.0
DSC_0806.tif,1,1,5,0.0,,,,,0.0,,,,0.0,0.0
DSC_0806.tif,1,1,6,0.0,,,,,0.0,,,,0.0,0.0
DSC_0806.tif,1,3,1,0.0,,,,,0.0,,,,0.0,0.0
DSC_0806.tif,1,3,2,0.0,,,,,0.0,,,,0.0,0.0
DSC_0806.tif,1,3,3,3.0,,,,,3.0,,,,3.0,3.0
DSC_0806.tif,1,3,4,6.0,,,,,5.0,,,,6.0,6.0
DSC_0806.tif,1,3,5,6.0,,,,,5.0,,,,6.0,6.0
DSC_0806.tif,1,3,6,0.0,,,,,0.0,,,,0.0,0.0
DSC_0806.tif,2,2,1,0.0,,,,,0.0,,,,0.0,0.0
DSC_0806.tif,2,2,2,0.0,,,,,0.0,,,,0.0,0.0
DSC_0806.tif,2,2,3,0.0,,,,,0.0,,,,0.0,0.0
DSC_0806.tif,2,2,4,2.0,,,,,2.0,,,,1.0,2.0
DSC_0806.tif,2,2,5,5.0,,,,,4.0,,,,5.0,5.0
DSC_0806.tif,2,2,6,5.0,,,,,4.0,,,,5.0,5.0
DSC_0806.tif,3,1,1,6.0,,,,,4.0,,,,6.0,6.0
DSC_0806.tif,3,1,2,0.0,,,,,0.0,,,,0.0,0.0
DSC_0806.tif,3,1,3,0.0,,,,,0.0,,,,0.0,0.0
DSC_0806.tif,3,1,4,0.0,,,,,0.0,,,,0.0,0.0
DSC_0806.tif,3,1,5,3.0,,,,,3.0,,,,3.0,3.0
DSC_0806.tif,3,1,6,4.0,,,,,4.0,,,,4.0,4.0
DSC_0806.tif,3,3,1,5.0,,,,,4.0,,,,5.0,5.0
DSC_0806.tif,3,3,2,4.0,,,,,4.0,,,,6.0,4.0
DSC_0806.tif,3,3,3,0.0,,,,,0.0,,,,0.0,0.0
DSC_0806.tif,3,3,4,0.0,,,,,0.0,,,,0.0,0.0
DSC_0806.tif,3,3,5,0.0,,,,,0.0,,,,0.0,0.0
DSC_0806.tif,3,3,6,3.0,,,,,3.0,,,,3.0,2.0
DSC_0807.tif,1,1,1,6.0,,,6.0,,,5.0,6.0,,,
DSC_0807.tif,1,1,2,6.0,,,6.0,,,5.0,6.0,,,
DSC_0807.tif,1,1,3,2.0,,,2.0,,,2.0,2.0,,,
DSC_0807.tif,1,1,4,0.0,,,0.0,,,0.0,0.0,,,
DSC_0807.tif,1,1,5,4.0,,,5.0,,,4.0,4.0,,,
DSC_0807.tif,1,1,6,4.0,,,4.0,,,4.0,4.0,,,
DSC_0807.tif,1,3,1,5.0,,,5.0,,,5.0,4.0,,,
DSC_0807.tif,1,3,2,6.0,,,6.0,,,6.0,6.0,,,
DSC_0807.tif,1,3,3,5.0,,,6.0,,,5.0,5.0,,,
DSC_0807.tif,1,3,4,0.0,,,0.0,,,0.0,0.0,,,
DSC_0807.tif,1,3,5,0.0,,,0.0,,,0.0,0.0,,,
DSC_0807.tif,1,3,6,4.0,,,4.0,,,4.0,4.0,,,
DSC_0807.tif,2,2,1,2.0,,,2.0,,,2.0,2.0,,,
DSC_0807.tif,2,2,2,3.0,,,3.0,,,3.0,2.0,,,
DSC_0807.tif,2,2,3,4.0,,,4.0,,,4.0,4.0,,,
DSC_0807.tif,2,2,4,4.0,,,4.0,,,4.0,3.0,,,
DSC_0807.tif,2,2,5,0.0,,,0.0,,,0.0,0.0,,,
DSC_0807.tif,2,2,6,0.0,,,0.0,,,0.0,0.0,,,
DSC_0807.tif,3,1,1,0.0,,,0.0,,,0.0,0.0,,,
DSC_0807.tif,3,1,2,6.0,,,6.0,,,6.0,6.0,,,
DSC_0807.tif,3,1,3,6.0,,,6.0,,,6.0,6.0,,,
DSC_0807.tif,3,1,4,6.0,,,6.0,,,6.0,6.0,,,
DSC_0807.tif,3,1,5,6.0,,,6.0,,,6.0,6.0,,,
DSC_0807.tif,3,1,6,0.0,,,0.0,,,0.0,0.0,,,
DSC_0807.tif,3,3,1,0.0,,,0.0,,,0.0,0.0,,,
DSC_0807.tif,3,3,2,0.0,,,0.0,,,0.0,0.0,,,
DSC_0807.tif,3,3,3,3.0,,,3.0,,,3.0,2.0,,,
DSC_0807.tif,3,3,4,4.0,,,6.0,,,4.0,4.0,,,
DSC_0807.tif,3,3,5,6.0,,,6.0,,,6.0,5.0,,,
DSC_0807.tif,3,3,6,6.0,,,6.0,,,6.0,5.0,,,
DSC_0808.tif,1,1,1,5.0,,,5.0,,,5.0,5.0,,,
DSC_0808.tif,1,1,2,0.0,,,0.0,,,0.0,0.0,,,
DSC_0808.tif,1,1,3,0.0,,,0.0,,,0.0,0.0,,,
DSC_0808.tif,1,1,4,2.0,,,4.0,,,2.0,2.0,,,
DSC_0808.tif,1,1,5,5.0,,,5.0,,,5.0,4.0,,,
DSC_0808.tif,1,1,6,6.0,,,5.0,,,6.0,6.0,,,
DSC_0808.tif,1,3,1,6.0,,,6.0,,,6.0,6.0,,,
DSC_0808.tif,1,3,2,6.0,,,6.0,,,6.0,6.0,,,
DSC_0808.tif,1,3,3,0.0,,,0.0,,,0.0,0.0,,,
DSC_0808.tif,1,3,4,0.0,,,0.0,,,0.0,0.0,,,
DSC_0808.tif,1,3,5,5.0,,,6.0,,,5.0,5.0,,,
DSC_0808.tif,1,3,6,5.0,,,5.0,,,5.0,5.0,,,
DSC_0808.tif,2,2,1,4.0,,,5.0,,,4.0,4.0,,,
DSC_0808.tif,2,2,2,4.0,,,5.0,,,4.0,4.0,,,
DSC_0808.tif,2,2,4,0.0,,,0.0,,,0.0,0.0,,,
DSC_0808.tif,2,2,5,0.0,,,0.0,,,0.0,0.0,,,
DSC_0808.tif,2,2,6,5.0,,,5.0,,,5.0,4.0,,,
DSC_0808.tif,3,1,1,5.0,,,5.0,,,5.0,3.0,,,
DSC_0808.tif,3,1,2,4.0,,,5.0,,,4.0,4.0,,,
DSC_0808.tif,3,1,3,4.0,,,5.0,,,4.0,4.0,,,
DSC_0808.tif,3,1,4,5.0,,,5.0,,,6.0,4.0,,,
DSC_0808.tif,3,1,5,0.0,,,0.0,,,0.0,0.0,,,
DSC_0808.tif,3,1,6,0.0,,,0.0,,,0.0,0.0,,,
DSC_0808.tif,3,3,1,0.0,,,0.0,,,0.0,0.0,,,
DSC_0808.tif,3,3,2,6.0,,,6.0,,,6.0,5.0,,,
DSC_0808.tif,3,3,3,6.0,,,6.0,,,6.0,4.0,,,
DSC_0808.tif,3,3,4,6.0,,,6.0,,,6.0,5.0,,,
DSC_0808.tif,3,3,5,6.0,,,6.0,,,5.0,6.0,,,
DSC_0808.tif,3,3,6,0.0,,,0.0,,,0.0,0.0,,,
DSC_0810.tif,1,1,1,0.0,,,0.0,,,,0.0,0.0,,
DSC_0810.tif,1,1,2,5.0,,,6.0,,,,4.0,5.0,,
DSC_0810.tif,1,1,3,4.0,,,4.0,,,,3.0,5.0,,
DSC_0810.tif,1,1,4,5.0,,,6.0,,,,4.0,5.0,,
DSC_0810.tif,1,1,5,6.0,,,6.0,,,,5.0,6.0,,
DSC_0810.tif,1,1,6,0.0,,,0.0,,,,0.0,0.0,,
DSC_0810.tif,1,3,1,0.0,,,0.0,,,,0.0,0.0,,
DSC_0810.tif,1,3,2,0.0,,,0.0,,,,0.0,0.0,,
DSC_0810.tif,1,3,3,3.0,,,3.0,,,,3.0,3.0,,
DSC_0810.tif,1,3,4,5.0,,,6.0,,,,4.0,5.0,,
DSC_0810.tif,1,3,5,6.0,,,6.0,,,,6.0,6.0,,
DSC_0810.tif,1,3,6,6.0,,,6.0,,,,6.0,6.0,,
DSC_0810.tif,2,2,1,6.0,,,6.0,,,,6.0,6.0,,
DSC_0810.tif,2,2,2,0.0,,,0.0,,,,0.0,0.0,,
DSC_0810.tif,2,2,3,0.0,,,0.0,,,,0.0,1.0,,
DSC_0810.tif,2,2,4,2.0,,,2.0,,,,1.0,2.0,,
DSC_0810.tif,2,2,5,3.0,,,3.0,,,,3.0,3.0,,
DSC_0810.tif,3,1,1,4.0,,,5.0,,,,4.0,4.0,,
DSC_0810.tif,3,1,2,5.0,,,5.0,,,,4.0,5.0,,
DSC_0810.tif,3,1,3,0.0,,,0.0,,,,0.0,0.0,,
DSC_0810.tif,3,1,4,0.0,,,0.0,,,,0.0,0.0,,
DSC_0810.tif,3,1,5,4.0,,,4.0,,,,3.0,4.0,,
DSC_0810.tif,3,1,6,4.0,,,4.0,,,,3.0,4.0,,
DSC_0810.tif,3,3,1,5.0,,,5.0,,,,4.0,5.0,,
DSC_0810.tif,3,3,2,4.0,,,5.0,,,,3.0,4.0,,
DSC_0810.tif,3,3,3,4.0,,,5.0,,,,3.0,4.0,,
DSC_0810.tif,3,3,4,0.0,,,0.0,,,,0.0,0.0,,
DSC_0810.tif,3,3,5,0.0,,,0.0,,,,0.0,0.0,,
DSC_0810.tif,3,3,6,5.0,,,5.0,,,,3.0,5.0,,
DSC_1173.tif,1,1,1,6.0,,,,6.0,6.0,,,,,6.0
DSC_1173.tif,1,1,2,0.0,,,,0.0,0.0,,,,,0.0
DSC_1173.tif,1,1,3,0.0,,,,0.0,0.0,,,,,0.0
DSC_1173.tif,1,1,4,0.0,,,,0.0,0.0,,,,,0.0
DSC_1173.tif,1,1,5,4.0,,,,4.0,4.0,,,,,4.0
DSC_1173.tif,1,1,6,4.0,,,,4.0,4.0,,,,,5.0
DSC_1173.tif,1,3,1,6.0,,,,6.0,5.0,,,,,6.0
DSC_1173.tif,1,3,2,6.0,,,,6.0,5.0,,,,,6.0
DSC_1173.tif,1,3,3,0.0,,,,0.0,0.0,,,,,0.0
DSC_1173.tif,1,3,4,0.0,,,,0.0,0.0,,,,,0.0
DSC_1173.tif,1,3,5,1.0,,,,1.0,0.0,,,,,1.0
DSC_1173.tif,1,3,6,6.0,,,,6.0,6.0,,,,,6.0
DSC_1173.tif,2,2,1,4.0,,,,4.0,3.0,,,,,4.0
DSC_1173.tif,2,2,2,4.0,,,,4.0,4.0,,,,,5.0
DSC_1173.tif,2,2,3,6.0,,,,6.0,6.0,,,,,6.0
DSC_1173.tif,2,2,4,0.0,,,,0.0,0.0,,,,,0.0
DSC_1173.tif,2,2,5,0.0,,,,0.0,0.0,,,,,0.0
DSC_1173.tif,2,2,6,0.0,,,,0.0,0.0,,,,,0.0
DSC_1173.tif,3,1,1,0.0,,,,0.0,0.0,,,,,0.0
DSC_1173.tif,3,1,2,4.0,,,,4.0,3.0,,,,,4.0
DSC_1173.tif,3,1,3,5.0,,,,5.0,4.0,,,,,5.0
DSC_1173.tif,3,1,4,6.0,,,,6.0,6.0,,,,,6.0
DSC_1173.tif,3,1,5,0.0,,,,0.0,0.0,,,,,0.0
DSC_1173.tif,3,1,6,0.0,,,,0.0,0.0,,,,,0.0
DSC_1173.tif,3,3,1,0.0,,,,0.0,0.0,,,,,0.0
DSC_1173.tif,3,3,2,0.0,,,,0.0,0.0,,,,,0.0
DSC_1173.tif,3,3,3,3.0,,,,3.0,3.0,,,,,3.0
DSC_1173.tif,3,3,4,5.0,,,,5.0,4.0,,,,,5.0
DSC_1173.tif,3,3,5,6.0,,,,6.0,5.0,,,,,6.0
DSC_1173.tif,3,3,6,0.0,,,,0.0,0.0,,,,,0.0
DSC_1174.tif,1,1,1,0.0,,1.0,,,0.0,,,,0.0,
DSC_1174.tif,1,1,2,0.0,,0.0,,,0.0,,,,0.0,
DSC_1174.tif,1,1,3,0.0,,0.0,,,0.0,,,,0.0,
DSC_1174.tif,1,1,4,2.0,,3.0,,,1.0,,,,2.0,
DSC_1174.tif,1,1,5,6.0,,6.0,,,5.0,,,,6.0,
DSC_1174.tif,1,1,6,6.0,,6.0,,,6.0,,,,6.0,
DSC_1174.tif,1,3,2,0.0,,0.0,,,0.0,,,,0.0,
DSC_1174.tif,1,3,3,0.0,,0.0,,,0.0,,,,0.0,
DSC_1174.tif,1,3,4,0.0,,0.0,,,0.0,,,,0.0,
DSC_1174.tif,1,3,5,4.0,,4.0,,,4.0,,,,5.0,
DSC_1174.tif,1,3,6,5.0,,5.0,,,5.0,,,,6.0,
DSC_1174.tif,2,2,1,6.0,,,,,6.0,,,,6.0,
DSC_1174.tif,2,2,2,6.0,,,,,6.0,,,,6.0,
DSC_1174.tif,2,2,3,0.0,,0.0,,,0.0,,,,0.0,
DSC_1174.tif,2,2,4,0.0,,0.0,,,0.0,,,,0.0,
DSC_1174.tif,2,2,5,0.0,,0.0,,,0.0,,,,0.0,
DSC_1174.tif,2,2,6,4.0,,,,,4.0,,,,4.0,
DSC_1174.tif,3,1,1,1.0,,2.0,,,1.0,,,,1.0,
DSC_1174.tif,3,1,2,4.0,,4.0,,,4.0,,,,5.0,
DSC_1174.tif,3,1,3,5.0,,5.0,,,5.0,,,,6.0,
DSC_1174.tif,3,1,4,0.0,,0.0,,,0.0,,,,0.0,
DSC_1174.tif,3,1,5,0.0,,0.0,,,0.0,,,,0.0,
DSC_1174.tif,3,1,6,0.0,,0.0,,,0.0,,,,0.0,
DSC_1174.tif,3,3,1,0.0,,0.0,,,0.0,,,,0.0,
DSC_1174.tif,3,3,2,1.0,,2.0,,,1.0,,,,1.0,
DSC_1174.tif,3,3,3,1.0,,,,,1.0,,,,1.0,
DSC_1174.tif,3,3,4,5.0,,5.0,,,5.0,,,,6.0,
DSC_1174.tif,3,3,5,0.0,,0.0,,,0.0,,,,0.0,
DSC_1174.tif,3,3,6,0.0,,0.0,,,0.0,,,,0.0,
DSC_1175.tif,1,1,1,0.0,,,0.0,,,,0.0,0.0,,
DSC_1175.tif,1,1,2,0.0,,,0.0,,,,0.0,0.0,,
DSC_1175.tif,1,1,3,3.0,,,3.0,,,,2.0,3.0,,
DSC_1175.tif,1,1,4,5.0,,,6.0,,,,5.0,5.0,,
DSC_1175.tif,1,1,5,6.0,,,6.0,,,,6.0,6.0,,
DSC_1175.tif,1,1,6,0.0,,,0.0,,,,0.0,0.0,,
DSC_1175.tif,1,3,1,0.0,,,0.0,,,,0.0,0.0,,
DSC_1175.tif,1,3,2,0.0,,,0.0,,,,0.0,0.0,,
DSC_1175.tif,1,3,3,0.0,,,0.0,,,,0.0,0.0,,
DSC_1175.tif,1,3,4,2.0,,,1.0,,,,2.0,2.0,,
DSC_1175.tif,1,3,5,6.0,,,6.0,,,,6.0,6.0,,
DSC_1175.tif,1,3,6,6.0,,,6.0,,,,6.0,6.0,,
DSC_1175.tif,2,2,1,6.0,,,6.0,,,,6.0,6.0,,
DSC_1175.tif,2,2,2,0.0,,,0.0,,,,0.0,0.0,,
DSC_1175.tif,2,2,3,0.0,,,0.0,,,,0.0,0.0,,
DSC_1175.tif,2,2,4,0.0,,,0.0,,,,0.0,0.0,,
DSC_1175.tif,2,2,5,4.0,,,4.0,,,,3.0,4.0,,
DSC_1175.tif,2,2,6,4.0,,,4.0,,,,4.0,5.0,,
DSC_1175.tif,3,1,1,6.0,,,6.0,,,,6.0,5.0,,
DSC_1175.tif,3,1,2,6.0,,,6.0,,,,6.0,6.0,,
DSC_1175.tif,3,1,3,0.0,,,0.0,,,,0.0,0.0,,
DSC_1175.tif,3,1,4,0.0,,,0.0,,,,0.0,0.0,,
DSC_1175.tif,3,1,5,0.0,,,0.0,,,,0.0,0.0,,
DSC_1175.tif,3,1,6,4.0,,,4.0,,,,4.0,4.0,,
DSC_1175.tif,3,3,1,0.0,,,1.0,,,,0.0,0.0,,
DSC_1175.tif,3,3,2,5.0,,,5.0,,,,4.0,6.0,,
DSC_1175.tif,3,3,3,6.0,,,5.0,,,,6.0,6.0,,
DSC_1175.tif,3,3,4,0.0,,,0.0,,,,0.0,0.0,,
DSC_1175.tif,3,3,5,0.0,,,0.0,,,,0.0,0.0,,
DSC_1175.tif,3,3,6,0.0,,,0.0,,,,0.0,0.0,,
DSC_1176.tif,1,1,1,0.0,,,,0.0,,,,0.0,,0.0
DSC_1176.tif,1,1,2,3.0,,,,4.0,,,,3.0,,3.0
DSC_1176.tif,1,1,3,5.0,,,,5.0,,,,5.0,,3.0
DSC_1176.tif,1,1,4,5.0,,,,5.0,,,,5.0,,4.0
DSC_1176.tif,1,1,5,0.0,,,,0.0,,,,0.0,,0.0
DSC_1176.tif,1,1,6,0.0,,,,0.0,,,,0.0,,0.0
DSC_1176.tif,1,3,1,0.0,,,,0.0,,,,0.0,,0.0
DSC_1176.tif,1,3,2,0.0,,,,0.0,,,,0.0,,0.0
DSC_1176.tif,1,3,3,3.0,,,,3.0,,,,2.0,,3.0
DSC_1176.tif,1,3,4,5.0,,,,5.0,,,,5.0,,5.0
DSC_1176.tif,1,3,5,6.0,,,,6.0,,,,6.0,,6.0
DSC_1176.tif,1,3,6,0.0,,,,0.0,,,,0.0,,0.0
DSC_1176.tif,2,2,1,0.0,,,,0.0,,,,0.0,,0.0
DSC_1176.tif,2,2,2,0.0,,,,0.0,,,,0.0,,0.0
DSC_1176.tif,2,2,3,0.0,,,,0.0,,,,0.0,,0.0
DSC_1176.tif,2,2,4,1.0,,,,2.0,,,,1.0,,1.0
DSC_1176.tif,2,2,5,4.0,,,,4.0,,,,5.0,,4.0
DSC_1176.tif,2,2,6,6.0,,,,6.0,,,,6.0,,6.0
DSC_1176.tif,3,1,1,6.0,,,,6.0,,,,6.0,,6.0
DSC_1176.tif,3,1,2,0.0,,,,0.0,,,,0.0,,0.0
DSC_1176.tif,3,1,3,0.0,,,,0.0,,,,0.0,,0.0
DSC_1176.tif,3,1,4,0.0,,,,0.0,,,,0.0,,0.0
DSC_1176.tif,3,1,5,5.0,,,,5.0,,,,5.0,,4.0
DSC_1176.tif,3,1,6,6.0,,,,6.0,,,,6.0,,6.0
DSC_1176.tif,3,3,1,5.0,,,,5.0,,,,5.0,,4.0
DSC_1176.tif,3,3,2,5.0,,,,6.0,,,,5.0,,5.0
DSC_1176.tif,3,3,3,0.0,,,,0.0,,,,0.0,,0.0
DSC_1176.tif,3,3,4,0.0,,,,0.0,,,,0.0,,0.0
DSC_1176.tif,3,3,5,0.0,,,,0.0,,,,0.0,,0.0
DSC_1176.tif,3,3,6,3.0,,,,3.0,,,,3.0,,2.0
DSC_1177.tif,1,1,1,5.0,,5.0,,,,6.0,,,5.0,
DSC_1177.tif,1,1,2,6.0,,5.0,,,,6.0,,,6.0,
DSC_1177.tif,1,1,3,0.0,,0.0,,,,0.0,,,0.0,
DSC_1177.tif,1,1,4,0.0,,0.0,,,,0.0,,,0.0,
DSC_1177.tif,1,1,5,4.0,,4.0,,,,4.0,,,5.0,
DSC_1177.tif,1,1,6,5.0,,4.0,,,,6.0,,,5.0,
DSC_1177.tif,1,3,1,6.0,,5.0,,,,6.0,,,6.0,
DSC_1177.tif,1,3,2,5.0,,4.0,,,,6.0,,,5.0,
DSC_1177.tif,1,3,3,3.0,,3.0,,,,3.0,,,3.0,
DSC_1177.tif,1,3,4,0.0,,0.0,,,,0.0,,,0.0,
DSC_1177.tif,1,3,5,0.0,,0.0,,,,0.0,,,0.0,
DSC_1177.tif,1,3,6,4.0,,3.0,,,,4.0,,,4.0,
DSC_1177.tif,2,2,1,4.0,,4.0,,,,4.0,,,5.0,
DSC_1177.tif,2,2,3,5.0,,3.0,,,,5.0,,,5.0,
DSC_1177.tif,2,2,4,3.0,,3.0,,,,3.0,,,3.0,
DSC_1177.tif,2,2,5,0.0,,0.0,,,,0.0,,,0.0,
DSC_1177.tif,2,2,6,0.0,,0.0,,,,0.0,,,0.0,
DSC_1177.tif,3,1,1,0.0,,0.0,,,,0.0,,,0.0,
DSC_1177.tif,3,1,2,4.0,,4.0,,,,3.0,,,4.0,
DSC_1177.tif,3,1,3,4.0,,4.0,,,,3.0,,,4.0,
DSC_1177.tif,3,1,4,4.0,,4.0,,,,3.0,,,4.0,
DSC_1177.tif,3,1,5,3.0,,3.0,,,,3.0,,,5.0,
DSC_1177.tif,3,1,6,0.0,,0.0,,,,0.0,,,0.0,
DSC_1177.tif,3,3,1,0.0,,0.0,,,,0.0,,,0.0,
DSC_1177.tif,3,3,2,0.0,,0.0,,,,0.0,,,0.0,
DSC_1177.tif,3,3,3,5.0,,5.0,,,,4.0,,,6.0,
DSC_1177.tif,3,3,4,5.0,,4.0,,,,5.0,,,5.0,
DSC_1177.tif,3,3,5,5.0,,5.0,,,,5.0,,,5.0,
