pairwise_dist,pairwise_nearmiss
0.5186762778505898,0.9029051987767585
0.522608125819135,0.906181738750546
0.5252293577981652,0.9046526867627784
0.5117955439056356,0.8994102228047182
0.5168195718654434,0.9032328527741372
0.5186762778505898,0.9058540847531674
0.520096111839231,0.9024683267802532
0.5198776758409785,0.9065093927479247
0.5131061598951506,0.9034512887723896
0.5134338138925295,0.8998470948012232
0.5100480559196156,0.9048711227610312
0.5175840978593271,0.9021406727828744
0.5171472258628221,0.904434250764526
0.5204237658366098,0.90694626474443
0.5195500218435998,0.902249890782001
0.5194408038444736,0.9055264307557884
0.5235910878112713,0.904434250764526
0.5219528178243774,0.9025775447793796
0.5186762778505898,0.9038881607688948
0.5231542158147662,0.9059633027522936
0.5198776758409785,0.9037789427697684
0.5176933158584535,0.8994102228047182
0.5179117518567059,0.9030144167758848
0.5159458278724334,0.9015945827872436
0.5157273918741808,0.9017038007863696
0.515399737876802,0.9029051987767585
0.5124508519003932,0.902795980777632
0.5163826998689384,0.903560506771516
0.515399737876802,0.903997378768021
0.5148536478811708,0.9012669287898648
0.5157273918741808,0.9005024027959808
0.522608125819135,0.9058540847531672
0.5148536478811708,0.9031236347750108
0.5147444298820445,0.9023591087811272
0.5122324159021406,0.9023591087811272
0.5207514198339886,0.9019222367846222
0.5175840978593271,0.901048492791612
0.5175840978593271,0.902686762778506
0.5197684578418523,0.9059633027522936
0.514962865880297,0.9015945827872436
0.5229357798165137,0.9045434687636522
0.5122324159021406,0.9049803407601572
0.5167103538663171,0.9041065967671472
0.5202053298383573,0.9033420707732636
0.5152905198776758,0.9042158147662736
0.5162734818698121,0.9055264307557884
0.5175840978593271,0.9032328527741372
0.5166011358671908,0.9051987767584098
0.518348623853211,0.90519877675841
0.5196592398427261,0.906181738750546
0.5202053298383573,0.9046526867627784
0.5167103538663171,0.9049803407601572
0.5197684578418522,0.9062909567496724
0.5125600698995194,0.9017038007863696
0.5120139799038881,0.9059633027522936
0.5124508519003932,0.9021406727828744
0.514525993883792,0.9037789427697684
0.5202053298383573,0.9084753167321976
0.5168195718654434,0.903560506771516
0.5193315858453473,0.9073831367409348
0.515399737876802,0.9041065967671472
0.5175840978593271,0.9013761467889908
0.5155089558759284,0.9043250327653998
0.5163826998689384,0.9038881607688948
0.5166011358671908,0.9055264307557884
0.5186762778505898,0.905307994757536
0.5188947138488422,0.9037789427697684
0.5162734818698121,0.903997378768021
0.5160550458715596,0.9024683267802536
0.5148536478811708,0.902249890782001
0.5171472258628221,0.904871122761031
0.521734381826125,0.9054172127566624
0.5138706858890346,0.9041065967671472
0.5137614678899083,0.9033420707732636
0.5176933158584534,0.902686762778506
0.5209698558322412,0.9048711227610312
0.5144167758846658,0.904434250764526
0.5204237658366099,0.9038881607688948
0.518785495849716,0.9058540847531672
0.5191131498470949,0.9018130187854958
0.522608125819135,0.9088029707295764
0.515399737876802,0.9031236347750108
0.5203145478374837,0.9021406727828748
0.5172564438619484,0.9027959807776322
0.5129969418960244,0.9030144167758848
0.524355613805155,0.90694626474443
0.5169287898645696,0.904871122761031
0.5262123197903015,0.9074923547400612
0.5198776758409785,0.9066186107470512
0.5208606378331149,0.9045434687636524
0.5179117518567059,0.901048492791612
0.5158366098733072,0.9041065967671472
0.5182394058540847,0.9049803407601572
0.5187854958497159,0.9022498907820008
0.510266491917868,0.8995194408038444
0.5157273918741808,0.9023591087811272
0.523481869812145,0.9054172127566622
0.5287243337702053,0.9085845347313236
0.5175840978593271,0.9061817387505462
0.5129969418960244,0.9002839667977284
0.5137614678899083,0.9025775447793796
0.5208606378331149,0.90694626474443
0.5211882918304936,0.907055482743556
0.5199868938401048,0.9041065967671472
0.5229357798165137,0.9066186107470512
0.5216251638269986,0.9037789427697684
0.5145259938837919,0.9033420707732636
0.52304499781564,0.9072739187418086
0.5156181738750546,0.9045434687636524
0.5202053298383573,0.9067278287461772
0.5172564438619484,0.9037789427697686
0.5207514198339886,0.903997378768021
0.5162734818698121,0.905307994757536
0.5188947138488422,0.9012669287898644
0.5214067278287462,0.9020314547837484
0.5164919178680647,0.9041065967671472
0.5179117518567059,0.9030144167758848
0.5179117518567059,0.9036697247706422
0.5139799038881607,0.9037789427697686
0.5199868938401049,0.905307994757536
0.5158366098733072,0.9029051987767585
0.5175840978593271,0.901048492791612
0.5211882918304936,0.9049803407601572
0.5156181738750546,0.9050895587592834
0.5169287898645696,0.9011577107907384
0.5103757099169943,0.902249890782001
0.5181301878549585,0.9034512887723898
0.515399737876802,0.905307994757536
0.5216251638269986,0.9046526867627784
0.5199868938401049,0.9060725207514198
0.5179117518567059,0.9041065967671472
0.511904761904762,0.9000655307994757
0.5164919178680647,0.905744866754041
0.5184578418523372,0.9029051987767585
0.514525993883792,0.9031236347750108
0.5178025338575797,0.904434250764526
0.5198776758409785,0.903560506771516
0.5146352118829183,0.9015945827872432
0.5175840978593271,0.9042158147662734
0.5211882918304936,0.9041065967671472
0.5138706858890345,0.905744866754041
0.5205329838357361,0.9071647007426824
0.5160550458715596,0.9042158147662734
