agreement_dist,agreement_nearmiss
0.7356624917600527,0.967699406723797
0.7370561723645158,0.9675717269429482
0.7329670329670329,0.9685714285714284
0.7352747252747253,0.9673626373626374
0.7375068643602416,0.9679297089511256
0.7375013734754423,0.967366223491924
0.7358241758241758,0.969010989010989
0.7367032967032967,0.9683516483516484
0.7368131868131869,0.9687912087912088
0.7386575854114028,0.9686916401186422
0.7350417949846019,0.9671139463264408
0.7366454165750714,0.9693339195427566
0.7357723577235772,0.9695671281037136
0.7376689003625179,0.9684719323300012
0.7354136908032084,0.9676958575980662
0.7391495440061532,0.9692341500933964
0.7345570455045065,0.9673554627390636
0.7369634427489297,0.9676144472499726
0.7364775725593667,0.9688874230430958
0.7354427598330038,0.9673698088332234
0.7387149917627677,0.9690280065897858
0.7376058041112454,0.9674618005936024
0.7355462739063531,0.9674653770059354
0.7353683979356539,0.9680465575930602
0.7362697715289982,0.9672671353251318
0.7388437019125083,0.9686744339415256
0.7382705197231073,0.9683551258103504
0.7370907492858713,0.9680290046143704
0.7325057673294518,0.9679226628583985
0.7376923076923076,0.9673626373626374
0.7355008787346221,0.9669376098418276
0.7355008787346221,0.968036028119508
0.7375178316690443,0.9697135959618128
0.7330694810905892,0.9675681618293756
0.7368710173588222,0.96923753021314
0.7351197012958489,0.9679332308368108
0.7357951423233322,0.968677876689746
0.736830528978335,0.9670075882547016
0.7370964199428948,0.968262683944652
0.7372760250632077,0.967901505990986
0.7355008787346221,0.968036028119508
0.7363446532585999,0.968238267941532
0.7355299286106535,0.9669412410763316
0.7364605075249918,0.9686916401186422
0.7390158172231986,0.967816344463972
0.7347611202635914,0.9673805601317956
0.7364894551845342,0.96902460456942
0.7364605075249918,0.9686916401186422
0.7353619685817863,0.9678128089640776
0.7369462460151698,0.9673518742442564
0.733669996706554,0.9670655395762432
0.7355526257965282,0.9691276642496156
0.7337655202724975,0.9680254917042084
0.7363506536306712,0.9653960232890256
0.7372006152493957,0.969457262140189
0.7388772932000439,0.967483247281116
0.7355816763704274,0.9680325167527188
0.7397471137987905,0.9694337548103352
0.733391896343472,0.96782694630504
0.734915924826904,0.9670293438839432
0.7399802349840782,0.9689250027451412
0.7390731385899407,0.9681528662420382
0.7325568618833095,0.9670365893857816
0.7326526130873957,0.967391304347826
0.7341104024631625,0.9676709918627666
0.7368652451088151,0.9669158056715762
0.7336998350742167,0.9682242990654204
0.7344334433443345,0.9683168316831684
0.73447631607869,0.970106605121442
0.7331794195250659,0.9696569920844328
0.7370329670329671,0.9678021978021978
0.7385477315170823,0.9681423706470396
0.7370618613339194,0.9670365893857816
0.7312973744919258,0.967043831703834
0.7387575590984057,0.9689939527212754
0.7347611202635914,0.9683690280065896
0.739312012309045,0.9695570941861744
0.7354427598330038,0.9686882003955176
0.7362286970863111,0.9666849917537108
0.738424402018872,0.9688391485626509
0.7346669597713783,0.9660364915366014
0.7386813186813187,0.9678021978021978
0.7365473314298265,0.968262683944652
0.7353619685817863,0.9679226628583985
0.7396657871591908,0.9694371152154794
0.7372062376455084,0.9688117724577202
0.7379643877775335,0.9687843482083974
0.7367900692079534,0.9677029550697572
0.738819909900011,0.9674761015273048
0.7374092808445128,0.9686606553771716
0.7341605358515427,0.9685955858131108
0.7346512904997254,0.9670510708401976
0.7339046363436608,0.9671500769061744
0.7348734873487349,0.9662266226622662
0.7395604395604396,0.9682417582417584
0.7360500878734623,0.968036028119508
0.7353038127678277,0.9667069552796396
0.7374203471764448,0.9675895407602724
0.7344247884847819,0.9664871992088782
0.7369751593756869,0.9676852055396792
0.7379643877775335,0.96834469114091
0.737223870755028,0.9687877788767996
0.7386051619989017,0.9670510708401976
0.735934065934066,0.9676923076923076
0.7330843585237259,0.967596660808436
0.7390683366293123,0.9685783344319928
0.7339630931458699,0.968255711775044
0.7377499450670182,0.9675895407602724
0.7370097769965945,0.9691310556959244
0.7417866168552907,0.9693440281287772
0.7367669668350538,0.9679332308368108
0.7367958713077852,0.9671681124409794
0.7349318081830181,0.9660140783106028
0.7359859309738404,0.9666959771378324
0.7385714285714285,0.969010989010989
0.7350389810036236,0.9693642253211816
0.7365124711570157,0.9678057356334469
0.7358345252503026,0.9680932995929143
0.7370386643233744,0.9697934973637962
0.7361660079051383,0.969257795344752
0.74,0.969010989010989
0.7358013841590685,0.9681423706470396
0.7361660079051383,0.967391304347826
0.7365065406177861,0.966142684401451
0.7380612580963882,0.9671753211109893
0.7373570800351803,0.9675681618293756
0.7357370561723645,0.9686709904364076
0.7369345630215195,0.9693675889328064
0.7376003519190586,0.9679973606070604
0.7367205542725174,0.96942703178269
0.7362468430877347,0.9684857801691008
0.7361080606193718,0.9671645069185152
0.7378598110305428,0.969457262140189
0.7417866168552907,0.9705526865179652
0.7368652451088151,0.9690041767421412
0.734915924826904,0.9674689526321574
0.7373859514125536,0.9688908431350994
0.7355917289925209,0.9694236691597008
0.7386862917398945,0.9697934973637962
0.7372872048325096,0.9680395387149916
0.7381318681318682,0.967912087912088
0.7334651724895628,0.9681388705778948
0.737634644976918,0.9677951198065508
0.7383701748597823,0.9678873859012428
0.7364894551845342,0.9667179261862916
0.7340367073304759,0.9675788548192108
0.7386862917398945,0.9700131810193322
0.7317153525148253,0.9681528662420382
0.7372350938838256,0.9690348083891512
0.7370618613339194,0.967366223491924
