loo_exact_dist,loo_nearmiss_dist
0.36749038989566174,0.8898407468423943
0.3649851632047478,0.8882294757665677
0.37139093204523,0.8913162806016028
0.3691275167785235,0.8867862251072726
0.37166392092257,0.8890719384953323
0.36930508288505876,0.884400043912614
0.369975840105425,0.8887546672523611
0.3656634446397188,0.8865333919156415
0.37079762689518786,0.8876071193144364
0.36942675159235666,0.8863386777948605
0.3647252747252747,0.8850549450549451
0.3649153660145087,0.8850296768520554
0.369646386997584,0.890072479683725
0.3734211971444261,0.8884129599121362
0.3722411331942462,0.8878884374656857
0.36887227962189495,0.8887667619256979
0.3727062960114273,0.8860564773101857
0.36413580925173056,0.890781232831557
0.37089150269319554,0.8886446081125646
0.36508459679191385,0.8874972533509119
0.36471492914423814,0.8867406349555091
0.3646153846153846,0.8889010989010989
0.3710581254807164,0.8873750137347545
0.3733655642237117,0.8846280628502362
0.3657732864674868,0.8871924428822495
0.36945054945054945,0.8848351648351649
0.3609006040637013,0.8846787479406919
0.36561503792459055,0.887985050016489
0.37165129556433907,0.8909749670619236
0.3638061751455884,0.8884737940885616
0.3680624244422464,0.8854819210902297
0.36631486367634125,0.8851143359718557
0.3624382207578254,0.8868753432180121
0.36798154049005605,0.8904515987254148
0.36768098429089313,0.884323849280457
0.36684245220830586,0.8857393979345198
0.37024829707756535,0.8868380575697649
0.37501373475442257,0.884737940885617
0.3698494670915284,0.8857268432040435
0.36648351648351646,0.8874725274725275
0.37057789496813887,0.8862887277521424
0.3592137052492862,0.8871074017131562
0.3575351493848858,0.8862038664323374
0.3724865399406659,0.8852873310625206
0.36106233538191396,0.8926690079016681
0.37065934065934064,0.8875824175824176
0.3738173817381738,0.8881188118811881
0.3665019220208677,0.8850082372322899
0.3635763774331904,0.8844165841856373
0.37020762386026584,0.888498297264638
0.36176761569748267,0.8871056392217215
0.3697968149368479,0.8868753432180121
0.3645753213932535,0.8892429403362268
0.3684210526315789,0.8855070871332821
0.36629312239068335,0.8870577894968139
0.368102879753792,0.8890965047263135
0.36318735594336515,0.8859620239271211
0.3696416794899978,0.8854693339195427
0.36336698858647937,0.887071992976295
0.3618189806678383,0.8836775043936731
0.36449522135559703,0.887289904427112
0.37396944047488184,0.8934813674837858
0.37265238879736406,0.8869851729818781
0.36706218413535485,0.8817842232476378
0.36996699669967,0.890979097909791
0.36858304935693087,0.887875123667143
0.364695537480765,0.8877775335238514
0.3648351648351648,0.8916483516483517
0.3669523181718304,0.8860689958250934
0.3603118822754228,0.8879859433340654
0.375755577535993,0.8889987910759424
0.36928320140721194,0.8854441512752859
0.3731589360298967,0.8897559903275445
0.3716765546033839,0.8893649747308284
0.3721978021978022,0.8801098901098902
0.36516298979255846,0.8861815387992537
0.36639209225700164,0.886545853926414
0.3651055408970976,0.887532981530343
0.3669523181718304,0.8859591298615689
0.36903977147879585,0.8833223467369808
0.36646167362178783,0.8883153964419065
0.3573705617236452,0.8845773331867649
0.3697922391997362,0.8872155655710674
0.3707692307692308,0.8863736263736264
0.36230769230769233,0.8853846153846154
0.36585634143658563,0.8848311516884831
0.3646153846153846,0.8864835164835165
0.3621675093427127,0.8865684765882612
0.36865245108815126,0.8912947900637502
0.3665934065934066,0.8876923076923077
0.3629572668351093,0.886520927166868
0.3638461538461538,0.8898901098901099
0.36736263736263736,0.8887912087912088
0.36761151395297736,0.8882663150955834
0.36897044280848257,0.8878145258762773
0.36982085943510273,0.8894383998241565
0.36995934512690914,0.887155257663993
0.3701627088830255,0.8874230430958663
0.3701384311140409,0.8882663150955834
0.36479507746401496,0.88671574552247
0.3691039032435404,0.88565145684442
0.37116800351609713,0.8853972090979013
0.3708631115997801,0.885541506322155
0.3674321503131524,0.8864959894517086
0.3647045903799693,0.8863386777948605
0.3700043917435222,0.892292490118577
0.36835748792270534,0.887461572244181
0.36795252225519287,0.889328497637103
0.36682422776739587,0.8835879960426514
0.3634065934065934,0.8864835164835165
0.3735720562390158,0.8882908611599297
0.37194987909430643,0.892174104198725
0.3657544785141224,0.8876799648313002
0.3641053787047201,0.8849615806805708
0.3652641986158409,0.8913544985169725
0.36844996155113696,0.887289904427112
0.36835748792270534,0.8854852876592006
0.3625274725274725,0.8847252747252747
0.377020340846619,0.8900494777350192
0.36641389163644356,0.88954830201121
0.3649257833974711,0.8876305662451897
0.36488566402814426,0.88896218117854
0.3702768014059754,0.8866432337434095
0.3722820118603119,0.8867779486053152
0.3718681318681319,0.8856043956043956
0.36253710014290425,0.8902935033527537
0.35911238053388994,0.8920136218828958
0.3708791208791209,0.8912087912087913
0.3660331758760848,0.8866307810611886
0.36810893916099274,0.8808477926641775
0.36095845240712243,0.8897559903275445
0.3689010989010989,0.8898901098901099
0.36904630953690465,0.8843911560884391
0.37220026350461133,0.8889986824769434
0.3674546454095657,0.8890599230346344
0.3803404722679846,0.8881933003844041
0.3659340659340659,0.8864835164835165
0.36142857142857143,0.8892307692307693
0.36538461538461536,0.8857142857142857
0.3608088800967139,0.8858116276513902
0.3675711303965726,0.8908052290453696
0.37319995602946027,0.8890843135099483
0.3639859371566689,0.8879367172050099
0.37089150269319554,0.8850170385841486
0.3658241758241758,0.8835164835164835
0.3698901098901099,0.8836263736263736
0.371004942339374,0.8868753432180121
0.36677288210086806,0.8886935501593232
0.3657142857142857,0.8893406593406593
0.3686813186813187,0.8874725274725275
0.36846153846153845,0.8875824175824176
0.3695485004943425,0.8898165439964847
0.36790585129784426,0.8834139903211614
0.3652451088151242,0.8899758188612882
0.36255767963085034,0.8903537684025489
0.3719652861693947,0.8857519499066242
0.36688276013624876,0.885946599274805
0.3695198329853862,0.8906713547961762
0.36425588041327767,0.8842602769839525
0.36776814139861674,0.887364145350752
0.363896218117854,0.8903913808267371
0.37222588442100635,0.8823335530652604
0.371334431630972,0.8887424492037342
0.3727602506320765,0.8853468176321865
0.3668938228182018,0.8860189052539019
0.3625782365213572,0.8890962995497969
0.36829964850615116,0.8856546572934973
0.37326885029676854,0.8882171905913387
0.3758927590374684,0.8862762333809472
0.36936936936936937,0.8866183256427159
0.36087004284301877,0.8850928265407009
0.36725274725274726,0.8886813186813187
0.36379613356766255,0.8866432337434095
0.3622583479789104,0.8887302284710018
0.3718863162515088,0.8879622517283002
0.35894898856640284,0.8853342128408092
0.36925950340584485,0.8889255108767304
0.362508236327696,0.8865583132000878
0.35938015166501813,0.8913067370040664
0.3678653909600792,0.8862861541845376
0.3731605534812212,0.8849110476608829
