corrected_dist,corrected_nearmiss
0.6938282451131123,0.9263123215462332
0.6967798659193318,0.9287833827893176
0.6892574692442882,0.9247583479789104
0.6873350923482849,0.9244722955145118
0.6974060233018246,0.9275664981314574
0.6993622168462723,0.9261051242577524
0.6946397188049209,0.9256370826010544
0.6965070298769771,0.9290421792618628
0.6975417032484635,0.9253731343283582
0.6990985048372911,0.9271108179419524
0.6965168662784309,0.9272607405779584
0.6922738762501374,0.9243872953071766
0.6964207290294246,0.9269872639437856
0.6955089491599868,0.9265400241572416
0.6941576982209532,0.9275203162749835
0.6963736263736263,0.926923076923077
0.698463227222832,0.9276619099890232
0.6956617243272927,0.9267435475013728
0.6942003514938488,0.9262961335676626
0.6938125068688867,0.9249368062424442
0.6925950340584487,0.926170072511536
0.6994619523443505,0.9284067201054134
0.6940232915842672,0.9280377938914524
0.6934739617666447,0.9241924851680948
0.6933304032523898,0.9259422041533898
0.6937026046818332,0.9264754368611936
0.6925950340584487,0.9256207426939136
0.6937609841827768,0.9287126537785588
0.6927644600835716,0.9270947877721576
0.6929506213570878,0.9256570988672606
0.6947830862163646,0.9260845689181768
0.699351434538859,0.9283280202264482
0.6976156466322382,0.926601472365674
0.6948929159802306,0.928720483250961
0.696723114141192,0.9267648999340224
0.6912766424961547,0.92529114480334
0.6961247118234712,0.9260072455812932
0.6950214309264754,0.9264754368611936
0.6999341238471674,0.928743961352657
0.6943864660002197,0.9271668680654728
0.6967600219659528,0.929159802306425
0.6925612570047247,0.925832326118009
0.695006599208095,0.925868895732512
0.6965835438866308,0.9284851147973197
0.6903636962971103,0.9249533018349632
0.6942185095625412,0.9253682127940208
0.6949357354718225,0.9262880369109084
0.6940814757878555,0.9265400241572416
0.6932292811606947,0.925148384260277
0.694911528739422,0.9280140674799428
0.6909050966608085,0.9239894551845342
0.6958768554150632,0.925343595382078
0.6952747252747252,0.928021978021978
0.6985504063254997,0.9285086755985064
0.6923837784371909,0.9253764149906584
0.6931356397583746,0.9260845689181768
0.695580474934037,0.9274406332453826
0.6940659340659341,0.923956043956044
0.6979120879120879,0.926923076923077
0.6944963198945403,0.9259584752279468
0.6964069882430503,0.9257224480826284
0.6938887667619257,0.924488898659046
0.6973828898174621,0.9279744886738508
0.6963540522732264,0.9258730507357786
0.7003511081852095,0.9275839368005266
0.6917582417582417,0.9248351648351648
0.6982189973614775,0.9274406332453826
0.6908891328210758,0.9239297475301866
0.6945054945054945,0.925934065934066
0.6949543805650215,0.9264592722875672
0.6937788524950539,0.9273466695977138
0.6995934512690913,0.9292385452148116
0.6952224052718287,0.9261943986820428
0.6957047127320664,0.926397890805229
0.6955135254013636,0.9270947877721576
0.6990985048372911,0.9278803869832892
0.6949078138718174,0.9271290605794557
0.6982105609836425,0.928422439345702
0.6936847885777045,0.9260845689181768
0.699505766062603,0.929269632070291
0.6954420647995607,0.9267435475013728
0.6957477200307659,0.9279200087902428
0.6935678944474987,0.9263331500824628
0.6934491096944383,0.9262475269289954
0.6966501922020868,0.9263042284459088
0.6931443638760711,0.9256207426939136
0.6964266080263881,0.9251236943375482
0.6966366234337217,0.9276764123983292
0.6942275975810885,0.9271028037383178
0.6965835438866308,0.926397890805229
0.6972194746675459,0.9275744587317288
0.6944871513287942,0.925763233033165
0.6943255405553727,0.9284381516847766
0.6969563784199538,0.925832326118009
0.6959340659340659,0.926043956043956
0.7014728511760826,0.9303143548032534
0.6949692442882249,0.9264059753954306
0.6928657799274486,0.9249203033967242
0.6970429812025942,0.9281081675277564
0.6933391954275665,0.9242690701253022
0.6940569043172581,0.9257387674393056
0.695910290237467,0.9267810026385224
0.6955135254013636,0.9246756102925006
0.6941331575477917,0.9262799384750604
0.690348083891512,0.9248929394970902
0.6933479934029687,0.9263331500824628
0.6954610396746895,0.926145730300033
0.6969863616366037,0.9261988561372636
0.6893257193059521,0.9230177904678234
0.6944383380962849,0.9261376126621236
0.6907533494399297,0.9248846914122556
0.6978124656480158,0.9298669891172914
0.6905834523678717,0.9257224480826284
0.6948351648351648,0.9267032967032968
0.696034274415028,0.9247500823904208
0.6935236004390779,0.924807903402854
0.6983412061957597,0.9295836537405252
0.6980323183467078,0.9265691986369132
0.6935927024947797,0.9257061215518188
0.6954850049434252,0.9274964297484346
0.6973958905614768,0.9279200087902428
0.6942703178268999,0.9260969976905312
0.6936936936936937,0.9264996704021096
0.6960105506099571,0.926145730300033
0.6966465090709181,0.9277625068719076
0.6959815546772069,0.9256697408871322
0.6938954765041722,0.9259991216512956
0.6968798066359042,0.927708196000879
0.6949208443271768,0.9257915567282322
0.7003300330033003,0.9291529152915292
0.7003625975167564,0.9275903746841008
0.6892915980230643,0.9230093355299286
0.6947773501924134,0.926443100604728
0.6951165860096788,0.927188737351518
0.697416162726773,0.926663001649258
0.6981318681318681,0.9286813186813186
0.6915734035549703,0.9257186745666008
0.6920879120879121,0.9241758241758242
0.6904238963320888,0.926751592356688
0.6947680808969005,0.9254781270608924
0.692907334211682,0.92610891523935
0.6979452807383804,0.9285792770025272
0.6965835438866308,0.9259584752279468
0.696034274415028,0.927386575854114
0.6988467874794069,0.9272926963207028
0.6990120746432492,0.9266739846322722
0.6936352643728702,0.9256897878421456
0.7015925315760572,0.929049972542559
