corrected_nz_dist,corrected_nz_nearmiss
0.6491093169293861,0.9145200563885685
0.6563780737704918,0.9175204918032787
0.6521070833867042,0.9152043038298963
0.649763093866052,0.9150979638878217
0.6527084133691894,0.9176591112818543
0.6531370038412292,0.915236875800256
0.6539003458434738,0.9159728448827975
0.6513890667008065,0.9151197029829727
0.6550576184379001,0.9156209987195902
0.6515112704918032,0.9139344262295082
0.6529592621060722,0.9142966948501153
0.654077582895916,0.9151197029829727
0.6530429212043561,0.9142857142857143
0.6508769683779285,0.9135834080143388
0.6509156101933666,0.914329619669612
0.6512938765052524,0.9142966948501153
0.6499807963128921,0.9151197029829727
0.6482785101753488,0.913989504671701
0.6570258510366009,0.9180957256206809
0.6501472659751568,0.9145857344090152
0.6519733470015376,0.9159405433111225
0.6491610093505829,0.913026770846676
0.6484375,0.9135502049180327
0.6532650448143406,0.9144686299615877
0.6592393392239724,0.919451914457677
0.6510436675630683,0.9152260212575234
0.6494753007422575,0.9132326593294088
0.6554815573770492,0.9181608606557377
0.6501983873032126,0.9148854473313708
0.6491228070175439,0.9125368164937893
0.647247119078105,0.9147247119078105
0.6550928891736066,0.9164638052530429
0.6541073945918237,0.9158016147635525
0.6506147540983607,0.914702868852459
0.6533879851415396,0.9169975662866658
0.6521572141851235,0.9138394571757777
0.6525803559994877,0.9156101933666283
0.6495135688684076,0.9148745519713262
0.6545012165450121,0.9161224228454348
0.6557020350697556,0.9162933572251376
0.6565061475409836,0.9167520491803278
0.649167733674776,0.9133162612035851
0.645281085926495,0.9101037264694584
0.6510883482714469,0.9158770806658131
0.654668886896375,0.9173818368131165
0.6492890995260664,0.9136672217240938
0.6535312180143296,0.9160696008188332
0.6539003458434738,0.916100935058281
0.6542893725992317,0.9143405889884764
0.6510823619828359,0.9141795824260279
0.6530481557377049,0.9150870901639344
0.6495967225707335,0.9133273588528997
0.6483164767635387,0.9116630393035463
0.6559539052496799,0.9166453265044814
0.6555213937996412,0.9166026133743275
0.6501983873032126,0.914501471905798
0.6500640204865556,0.913572343149808
0.6441741357234315,0.9128040973111395
0.6479631053036126,0.9122469894952601
0.652285238765843,0.9146076046600947
0.6543241511851378,0.9150544522741832
0.6511985642866299,0.9155236508139982
0.6514219830899308,0.915065334358186
0.6509603072983354,0.9156209987195902
0.654589681218794,0.9165279733708872
0.6486036382270048,0.9122469894952601
0.6532991672005125,0.9167200512491992
0.6515558970418748,0.9172749391727494
0.6523687580025608,0.9151088348271447
0.6492441711503971,0.9132718421726876
0.6559979516067085,0.9180642683395212
0.6480153649167734,0.9130601792573624
0.6523297491039427,0.9142345110087046
0.6521572141851235,0.9166559979516067
0.647721454173067,0.9116743471582182
0.654668886896375,0.9167413859356988
0.6500192086054553,0.913305160711999
0.6493273542600897,0.913260730301089
0.6504928946357701,0.9149916784022533
0.6510436675630683,0.9130490459725957
0.6541122213681784,0.9155777606968998
0.6508261816318688,0.9140514922505444
0.6510823619828359,0.9141795824260279
0.6463055448841081,0.913305160711999
0.653860929696504,0.9150979638878217
0.6514278396721731,0.9134332180817006
0.6503326509723644,0.9150460593654043
0.6515674984005119,0.9163147792706334
0.6468253968253969,0.9139784946236559
0.6515558970418748,0.9157382507363299
0.6492193498848221,0.9145124136165856
0.6538165983606558,0.9170081967213115
0.6519789932112207,0.9137953118995773
0.6504928946357701,0.9138394571757777
0.651472471190781,0.9147247119078105
0.6483164767635387,0.9135834080143388
0.6512104521583194,0.9143076726015115
0.649077868852459,0.912781762295082
0.648489503328213,0.9141065028161802
0.6539889870662057,0.9144576770393136
0.6485275288092189,0.9130601792573624
0.6491228070175439,0.9147137917787168
0.6537328723268024,0.9172749391727494
0.652029189604404,0.9148636538215338
0.6513773222293402,0.9137732222934016
0.6474276938827745,0.9122088558996673
0.648008197771231,0.9146919431279621
0.6496864200691156,0.9146294637143223
0.6499295504034841,0.9118739592673242
0.6524077868852459,0.9168801229508197
0.6563380281690141,0.9158770806658131
0.6488598513963618,0.9133999487573661
0.6564181398923905,0.9186523187291826
0.6480532786885246,0.9139344262295082
0.6499359795134443,0.9134443021766966
0.656638074510306,0.9176801945973627
0.6525857654889913,0.9148745519713262
0.6456279605684292,0.9119190884649853
0.6449590583418628,0.9121033776867963
0.6463883196721312,0.9117571721311475
0.652112676056338,0.9140845070422535
0.6489116517285531,0.9145966709346991
0.6462602459016393,0.9131659836065574
0.652285238765843,0.9183203175009602
0.6452356557377049,0.914702868852459
0.6519011650236846,0.9149916784022533
0.6536048149571008,0.915354078627225
0.6524077868852459,0.9139344262295082
0.6439636410190757,0.9107668672385097
0.6544616566380745,0.9167840225323262
0.6482785101753488,0.9133495456290798
0.6535604508196722,0.9168801229508197
0.6520235655737705,0.9155993852459017
0.6502690238278247,0.9139123750960799
0.6543383670335295,0.9166879959047863
0.6483094262295082,0.9116290983606558
0.6543684345375352,0.9157058672815783
0.65159472268477,0.9146919431279621
0.6502753233448585,0.9147137917787168
0.6550973360655737,0.9179047131147541
0.6507428278688525,0.9150870901639344
0.6541517170681702,0.9168375192209124
0.6517674180327869,0.9141905737704918
0.6517674180327869,0.9138063524590164
0.6528364707388911,0.9154821359969266
0.6503711287432813,0.9160481187611978
0.6481884521828191,0.9134553834336192
0.6470738891023179,0.9121526443846844
0.6495452798770335,0.9120020494428077
0.6546292739147138,0.9161224228454348
0.6513831967213115,0.914702868852459
0.6518177163338453,0.9137224782386073
0.6529200819672131,0.9152151639344263
0.6468177743629145,0.9115123575361762
0.6508709016393442,0.9135502049180327
0.65504869297796,0.9163249615581753
0.6542008196721312,0.9171362704918032
0.6526639344262295,0.9143186475409836
0.6520681265206812,0.915354078627225
0.64601996416688,0.9128487330432556
0.6537722556679902,0.915844754707314
0.6471265838986305,0.9147574555228465
0.6539889870662057,0.9150979638878217
0.6518954918032787,0.9155993852459017
0.6611168032786885,0.9199538934426229
